Area,Perimeter,Length,Width,AspectRation,Class,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Eccentricity,Color
82596,1180.392,436.6842287,241.4348694,1.808704061,BARBUNYA,84186,324.2907545,0.657402101,0.981113249,0.744931544,0.742620716,0.00528699,0.000991874,0.551485527,0.997474113,0.83325953,
82624,1160.196,418.8289347,251.6113121,1.664587062,BARBUNYA,84071,324.345717,0.70739726,0.982788357,0.771353319,0.774410959,0.005069095,0.001124595,0.599712334,0.998273391,0.799437256,
82632,1101.047,385.5239907,273.2055017,1.411113569,BARBUNYA,83895,324.3614189,0.760435839,0.984945468,0.856537561,0.841352099,0.004665553,0.001442096,0.707873355,0.998889697,0.70554996,
82710,1143.233,409.4419119,258.2962419,1.585164031,BARBUNYA,83999,324.5144723,0.701383942,0.984654579,0.7952403,0.792577562,0.004950331,0.001204984,0.628179192,0.99576706,0.775905186,
82845,1137.84,404.1093684,261.6892488,1.544233744,BARBUNYA,84027,324.779202,0.757633954,0.985933093,0.804106869,0.803691346,0.004877897,0.001255364,0.645919779,0.997451118,0.762005663,
83008,1139.263,414.1048469,255.784557,1.618959533,BARBUNYA,84045,325.0985514,0.80023137,0.987661372,0.803677534,0.785063382,0.004988734,0.001168931,0.616324513,0.997804446,0.786429016,
83112,1139.537,393.3455569,269.348653,1.460358359,BARBUNYA,84375,325.3021442,0.747309266,0.985031111,0.804297531,0.827013649,0.004732717,0.001365655,0.683951575,0.9988144,0.728765425,
83127,1093.874,410.1196953,259.0515289,1.583158752,BARBUNYA,83960,325.3314981,0.695140614,0.990078609,0.873006288,0.793259875,0.004933652,0.001205064,0.629261229,0.996220422,0.775254831,
83175,1111.879,400.1873429,266.1833759,1.503427258,BARBUNYA,84511,325.4254126,0.802731265,0.984191407,0.845449395,0.813182671,0.00481139,0.001297785,0.661266057,0.994165415,0.746712517,
83203,1124.194,368.1338194,289.4455898,1.27185845,BARBUNYA,84723,325.4801835,0.809005698,0.982059181,0.827306285,0.884135514,0.004424526,0.001667715,0.781695606,0.994206163,0.617907225,
83242,1136.826,401.0345748,265.7398989,1.509124435,BARBUNYA,84536,325.5564562,0.705590167,0.984692912,0.80940219,0.811791493,0.004817695,0.001290616,0.659005428,0.994521194,0.748941712,
83906,1206.297,447.4269964,239.8060077,1.86578727,BARBUNYA,85675,326.8523172,0.647547752,0.979352203,0.724593421,0.730515413,0.005332479,0.000936756,0.533652769,0.995682543,0.84423907,
84049,1146.398,395.451249,271.3095062,1.457565031,BARBUNYA,85440,327.1307239,0.788082513,0.983719569,0.803658561,0.827234014,0.004705008,0.001359107,0.684316113,0.997435237,0.727530127,
84154,1169.542,416.68229,258.0397874,1.61479861,BARBUNYA,85493,327.3349976,0.7574822,0.984337899,0.773130813,0.785574538,0.004951426,0.001163214,0.617127355,0.996536395,0.785176322,
84334,1123.665,370.9664234,290.3691275,1.277568406,BARBUNYA,85612,327.6848849,0.778276117,0.985072186,0.839341809,0.883327612,0.004398777,0.001651958,0.78026767,0.996845323,0.622352684,
84664,1143.2,396.7575391,272.9980833,1.453334523,BARBUNYA,86180,328.3253764,0.759134559,0.982408912,0.814074621,0.827521456,0.00468626,0.001355574,0.68479176,0.995231506,0.725641632,
84700,1159.78,417.0012702,259.1163751,1.609320407,BARBUNYA,86013,328.3951727,0.805010645,0.984734866,0.7913016,0.787516001,0.004923274,0.001168076,0.620181452,0.998070666,0.783509107,
85477,1117.431,414.7149833,263.45565,1.574135849,BARBUNYA,86390,329.8980093,0.791483018,0.989431647,0.86023618,0.795481289,0.004851773,0.001198395,0.632790481,0.99609818,0.772290788,
85561,1167.001,410.0627937,266.3503482,1.539561696,BARBUNYA,86847,330.0600683,0.734051132,0.98519235,0.789483867,0.804901282,0.004792637,0.001240866,0.647866074,0.997429791,0.760331253,
85695,1156.716,406.8040568,268.7567432,1.513651535,BARBUNYA,87339,330.3184263,0.713275014,0.981176794,0.804844279,0.811984101,0.004747115,0.001272916,0.65931818,0.997977976,0.750690509,
86593,1178.19,425.8092081,260.6693811,1.633522151,BARBUNYA,88300,332.0446234,0.770949074,0.980668177,0.783902384,0.779796719,0.004917363,0.001121599,0.608082923,0.993316924,0.790722983,
86769,1135.185,383.4507041,289.1968679,1.325915826,BARBUNYA,87906,332.3818919,0.808982164,0.987065729,0.84613794,0.86681779,0.004419213,0.001538991,0.751373081,0.996257459,0.656649726,
86940,1118.525,379.3463316,292.3414042,1.297614112,BARBUNYA,88117,332.7092515,0.748450413,0.986642759,0.873249024,0.877059362,0.004363312,0.001592619,0.769233124,0.998167757,0.637264528,
87240,1252.96,431.990195,258.3226384,1.672289342,BARBUNYA,89042,333.2827897,0.774722933,0.979762359,0.698314577,0.77150545,0.004951745,0.001082166,0.595220659,0.995381164,0.801509051,
87552,1155.741,371.3509385,301.7053564,1.230839727,BARBUNYA,88998,333.8782242,0.821621622,0.983752444,0.823673123,0.899090832,0.00424149,0.001709671,0.808364324,0.994966924,0.583026045,
87745,1179.474,415.3573846,270.4369885,1.535874907,BARBUNYA,89355,334.2460229,0.713652482,0.981981982,0.792602611,0.804719105,0.004733687,0.001224494,0.647572838,0.994590873,0.75899651,
88455,1228.134,441.9800302,257.483197,1.716539314,BARBUNYA,90344,335.5955958,0.670052722,0.97909103,0.736954613,0.75930036,0.004996665,0.001024506,0.576537036,0.989648488,0.812782332,
88631,1174.734,424.3290592,267.7618562,1.584725566,BARBUNYA,90381,335.9292992,0.768512417,0.980637523,0.807079723,0.79167168,0.004787592,0.001160052,0.626744049,0.993217318,0.77576324,
88811,1234.396,415.8528419,272.3769318,1.526754998,BARBUNYA,90775,336.2702443,0.702796594,0.978364087,0.73243251,0.808627982,0.004682447,0.001234945,0.653879213,0.998313357,0.7556428,
89356,1293.204,453.6454077,251.800371,1.801607384,BARBUNYA,91496,337.3004488,0.664109996,0.976610999,0.671428088,0.74353326,0.005076832,0.000957137,0.552841709,0.996003704,0.831810385,
89968,1233.517,422.4816447,272.7682103,1.548866872,BARBUNYA,91792,338.4535646,0.784547635,0.980128987,0.743032229,0.801108329,0.00469591,0.001193066,0.641774555,0.994023348,0.763647606,
90231,1159.796,445.2509806,259.2653122,1.717356544,BARBUNYA,91068,338.9478977,0.692975854,0.990809066,0.842951177,0.761251322,0.004934568,0.001022212,0.579503576,0.995214258,0.812980963,
90264,1178.124,408.9285283,281.858841,1.450827396,BARBUNYA,91447,339.0098734,0.789020979,0.987063545,0.817226484,0.829019865,0.004530361,0.001319995,0.687273937,0.997115856,0.724512304,
90481,1198.799,409.7641323,281.977795,1.453178724,BARBUNYA,92264,339.4171287,0.791146047,0.98067502,0.791178564,0.828323179,0.004528731,0.00131509,0.686119289,0.997053952,0.725571675,
90599,1182.444,432.9544889,266.9800837,1.621673358,BARBUNYA,91961,339.6383805,0.754614359,0.985189374,0.814276881,0.784466703,0.0047788,0.00111634,0.615388008,0.997958338,0.787239789,
90605,1257.955,448.3872967,261.2696053,1.716186221,BARBUNYA,93234,339.6496267,0.736769776,0.971802132,0.719501688,0.757491636,0.004948814,0.001005061,0.573793578,0.984736632,0.812696409,
91233,1271.386,440.8110544,264.470605,1.666767671,BARBUNYA,93179,340.8246813,0.684008097,0.979115466,0.709262454,0.773176348,0.004831706,0.00106511,0.597801665,0.99639649,0.800027268,
92169,1153.456,398.911407,295.7132143,1.34898066,BARBUNYA,93378,342.5685561,0.78178888,0.987052625,0.870547905,0.858758486,0.004328043,0.001451963,0.737466138,0.994827557,0.671173309,
92981,1209.112,442.6712769,268.7161202,1.64735661,BARBUNYA,94477,344.0742451,0.808460134,0.984165458,0.799228595,0.777268061,0.004760879,0.00107189,0.604145639,0.995243311,0.794676543,
93262,1206.743,410.561396,290.6016208,1.412798025,BARBUNYA,94988,344.5937701,0.729726769,0.981829284,0.804794523,0.839323359,0.004402237,0.001347629,0.704463702,0.995264927,0.706397593,
93548,1241.752,460.1698344,260.4665467,1.766713769,BARBUNYA,95271,345.1217364,0.836086086,0.981914748,0.762385512,0.749987745,0.004919077,0.00096002,0.562481618,0.993744019,0.824389693,
95824,1306.551,451.4416501,272.1346295,1.658890862,BARBUNYA,98004,349.2948699,0.714619177,0.97775601,0.705393456,0.773732042,0.004711154,0.001041524,0.598661273,0.993113715,0.797882947,
96319,1252.315,434.9804617,283.4827237,1.534416123,BARBUNYA,98108,350.1958876,0.748730984,0.981764994,0.771782033,0.805084178,0.00451604,0.001170315,0.648160534,0.994547974,0.758465069,
100846,1297.77,469.2856553,274.4239104,1.71007568,BARBUNYA,102015,358.3310133,0.792036128,0.988540901,0.752442088,0.763566943,0.004653488,0.000975769,0.583034477,0.99703308,0.811199544,
102379,1296.377,456.7220677,286.557574,1.593823054,BARBUNYA,104111,361.0443066,0.739412105,0.98336391,0.765522769,0.790512069,0.004461091,0.00107462,0.624909331,0.995994898,0.778679239,
126503,1326.959,475.7724586,339.3818868,1.401879349,BOMBAY,128220,401.3335547,0.771312725,0.986608953,0.902808585,0.843540956,0.003760958,0.001174635,0.711561345,0.997523155,0.700830189,
131249,1374.898,521.1492464,323.7902564,1.609527267,BOMBAY,132831,408.7926333,0.81498845,0.98809013,0.872498937,0.784406072,0.003970691,0.000927277,0.615292886,0.990330677,0.783572436,
131488,1368.233,485.8925009,345.6212635,1.405852452,BOMBAY,132905,409.1646628,0.793367686,0.989338249,0.882624263,0.842088861,0.003695337,0.001146214,0.70911365,0.996909164,0.702876202,
132399,1335.884,486.8595673,346.5807118,1.404750901,BOMBAY,133434,410.5796421,0.789965454,0.992243356,0.93230298,0.84332253,0.003677215,0.001147291,0.71119289,0.999048853,0.702311275,
134012,1385.807,517.7649124,331.9160237,1.559927438,BOMBAY,135500,413.0730902,0.76070569,0.98901845,0.876895924,0.79780047,0.003863571,0.000965486,0.636485589,0.992871334,0.767494559,
135898,1385.644,509.4433176,341.4900636,1.491824717,BOMBAY,137538,415.9695994,0.754787612,0.988076023,0.889446024,0.816517923,0.003748718,0.00102784,0.666701518,0.994601804,0.742072131,
137075,1432.713,526.8980615,334.1175121,1.576984272,BOMBAY,139517,417.767053,0.67699716,0.982496757,0.839169548,0.792880224,0.003843867,0.000937084,0.62865905,0.991385434,0.773233229,
137748,1389.634,499.3705441,353.3013142,1.413440947,BOMBAY,138869,418.7913571,0.809463366,0.991927644,0.896384428,0.838638486,0.003625247,0.001106156,0.70331451,0.994093528,0.706720051,
137890,1410.302,522.1875739,338.3644715,1.543269515,BOMBAY,139207,419.0071608,0.782239216,0.990539269,0.871201054,0.802407376,0.003786987,0.000968396,0.643857597,0.993645801,0.76166164,
138059,1459.686,540.6778226,334.1664759,1.61798942,BOMBAY,143275,419.2638528,0.767369603,0.963594486,0.814246128,0.775441188,0.003916281,0.000873472,0.601309035,0.972911657,0.786137994,
138265,1396.139,512.8063507,345.1812989,1.485614523,BOMBAY,139739,419.5765313,0.754836984,0.989451764,0.891383938,0.818196832,0.003708866,0.001025303,0.669446055,0.994538782,0.739531344,
144079,1462.012,534.5994627,346.3307358,1.543609641,BOMBAY,146415,428.3072266,0.6931207,0.984045351,0.847049275,0.801174069,0.003710461,0.000943007,0.641879888,0.990811984,0.761783083,
144404,1444.937,526.193572,350.8538321,1.499751531,BOMBAY,145991,428.7900223,0.763525232,0.989129467,0.869143053,0.814890271,0.003643899,0.000991157,0.664046153,0.995904235,0.745257189,
144704,1442.997,545.1107486,338.9575733,1.608197579,BOMBAY,145929,429.2351979,0.759708725,0.991605507,0.873292125,0.787427507,0.003767075,0.00089336,0.620042079,0.99715017,0.783164843,
145163,1449.277,535.8624458,346.3839439,1.547018721,BOMBAY,146814,429.9154243,0.704613189,0.988754478,0.868486354,0.802286907,0.003691453,0.0009434,0.643664281,0.995760693,0.762994828,
145886,1438.541,539.4266472,345.674977,1.560502446,BOMBAY,147342,430.9847146,0.757656493,0.990118228,0.885888353,0.798968158,0.00369759,0.000929429,0.638350117,0.99614692,0.767691797,
146153,1476.383,526.1933264,356.528288,1.475881001,BOMBAY,149267,431.3789276,0.731936098,0.979138055,0.842596259,0.819810716,0.003600291,0.001003164,0.67208961,0.991924286,0.73546621,
146154,1460.105,540.3383352,346.7667545,1.558218394,BOMBAY,148196,431.3804034,0.735713998,0.986220951,0.861494271,0.798352394,0.003697048,0.000926432,0.637366545,0.993156274,0.766906738,
146618,1460.102,551.0396701,340.3802019,1.618894598,BOMBAY,148342,432.0646197,0.815631954,0.988378207,0.864232837,0.784089863,0.003758336,0.000876272,0.614796914,0.995291403,0.786409556,
146976,1463.469,540.3445699,347.6428835,1.554309309,BOMBAY,148762,432.5917883,0.79836607,0.987994246,0.862361249,0.800585057,0.003676414,0.00093161,0.640936434,0.996213465,0.765553209,
147288,1469.066,560.8730875,336.8898228,1.664856133,BOMBAY,149204,433.0506969,0.774213896,0.987158521,0.857619434,0.772101045,0.003808003,0.000834783,0.596140023,0.992487374,0.799510208,
148827,1503.932,532.8745985,364.5403018,1.461771431,BOMBAY,153846,435.3072728,0.749169418,0.967376467,0.826866108,0.816903778,0.003580497,0.000983573,0.667331783,0.975486535,0.729386841,
149462,1505.818,564.9686079,341.4807662,1.654466851,BOMBAY,152402,436.2349468,0.798135253,0.980708915,0.828315303,0.772140152,0.003780015,0.000828815,0.596200415,0.986393822,0.796662565,
149941,1485.141,563.7178471,342.7112691,1.644876892,BOMBAY,152636,436.9334166,0.710822983,0.982343615,0.854269481,0.775092396,0.003759598,0.000837018,0.600768222,0.988189766,0.793976666,
150664,1500.495,582.4382025,332.045178,1.754093241,BOMBAY,152581,437.9855737,0.778818518,0.987436181,0.840911423,0.751986343,0.003865809,0.000762535,0.565483459,0.991910714,0.821578695,
150738,1465.681,532.787063,361.850791,1.472394358,BOMBAY,152131,438.0931208,0.729789397,0.990843418,0.881766706,0.822266814,0.003534524,0.000996694,0.676122713,0.995519268,0.73398482,
151012,1488.97,557.4054506,349.6737795,1.594072771,BOMBAY,153816,438.4911061,0.739037663,0.981770427,0.855952034,0.786664547,0.003691133,0.000871963,0.618841109,0.986477761,0.778758424,
151590,1499.481,569.2305202,341.2910881,1.667873965,BOMBAY,153708,439.3294693,0.791175411,0.986220626,0.847224454,0.771795351,0.003755066,0.000821875,0.595668064,0.993499256,0.80032555,
152869,1475.473,537.207402,365.4009172,1.470186244,BOMBAY,154271,441.1789387,0.761098913,0.990912096,0.882402552,0.821245085,0.003514168,0.000986038,0.67444349,0.991557542,0.733039629,
153237,1527.853,573.8191367,342.735575,1.674232786,BOMBAY,155159,441.7096423,0.662148265,0.987612707,0.824917207,0.769771543,0.003744651,0.000811033,0.592548228,0.992063672,0.802026459,
153971,1476.91,543.4833657,362.8924628,1.497643025,BOMBAY,155410,442.7662656,0.815295494,0.990740622,0.887034951,0.814682276,0.003529777,0.000959136,0.663707211,0.993996476,0.744416235,
154029,1525.752,567.6990173,350.4823129,1.619765096,BOMBAY,157183,442.8496515,0.784461421,0.979934217,0.831465941,0.780078242,0.003685663,0.000841876,0.608522064,0.985662799,0.786670196,
154706,1468.379,532.9548716,371.069678,1.436266295,BOMBAY,156085,443.8218077,0.771231729,0.99116507,0.901655615,0.832756827,0.003444953,0.001021965,0.693483933,0.996027599,0.717799647,
155333,1491.933,564.3184252,352.0819275,1.602804294,BOMBAY,156942,444.7202696,0.74197755,0.989747805,0.876950245,0.788066187,0.003632959,0.000864353,0.621048315,0.995418906,0.781499004,
155913,1510.721,574.9772165,347.1721053,1.65617343,BOMBAY,157587,445.5497695,0.772772331,0.989377296,0.858467108,0.774899869,0.003687808,0.00082022,0.600469807,0.994482139,0.797134712,
156138,1492.597,544.8096146,365.6894891,1.489814804,BOMBAY,157649,445.8711429,0.769956802,0.990415417,0.880710851,0.81839808,0.003489283,0.000965549,0.669775418,0.997841334,0.74125424,
156182,1527.693,552.8045062,360.9709715,1.531437567,BOMBAY,157988,445.9339621,0.793829576,0.988568752,0.840947079,0.8066757,0.003539489,0.00092452,0.650725685,0.99654576,0.757374083,
156343,1506.752,555.7075541,359.7475096,1.5447155,BOMBAY,158163,446.1637481,0.746377746,0.988492884,0.865375812,0.802875082,0.003554413,0.000911044,0.644608397,0.995736583,0.762177247,
156645,1504.799,569.848846,352.3202346,1.61741731,BOMBAY,158624,446.5944564,0.776065793,0.987523956,0.869299467,0.783706872,0.003637836,0.000846521,0.614196461,0.993411987,0.785966072,
157128,1534.971,588.0577425,343.0525178,1.714191595,BOMBAY,158837,447.2824423,0.811301465,0.989240542,0.838036814,0.760609733,0.003742539,0.000772669,0.578527165,0.991706404,0.812209859,
157916,1508.395,574.5180542,350.8609194,1.637452399,BOMBAY,159638,448.4026047,0.76832057,0.989213095,0.872179411,0.780484793,0.003638124,0.000832751,0.609156512,0.997464793,0.791858369,
158001,1493.196,552.6877073,365.1189622,1.51371954,BOMBAY,159353,448.5232673,0.779620456,0.991515692,0.890504388,0.811531108,0.003498001,0.000935881,0.658582739,0.99690956,0.750716629,
158438,1527.5,569.1528979,357.2628761,1.59309275,BOMBAY,160009,449.143103,0.722231086,0.990181802,0.853309887,0.789143137,0.003592275,0.000859355,0.62274689,0.992093556,0.778447399,
158935,1504.266,546.7005455,372.9206027,1.465997163,BOMBAY,160484,449.847004,0.706377778,0.990347947,0.88263294,0.822839867,0.003439774,0.000972682,0.677065446,0.992576023,0.731231334,
159369,1510.578,570.1506315,358.5791326,1.59002736,BOMBAY,160867,450.4607785,0.809086478,0.99068796,0.877662214,0.790073278,0.00357755,0.000859874,0.624215785,0.992520177,0.777470025,
159402,1508.083,529.6845988,384.0243698,1.379299442,BOMBAY,161419,450.5074138,0.781190885,0.987504569,0.880750993,0.85052013,0.003322948,0.00107261,0.723384492,0.997763825,0.688742833,
160273,1550.026,599.0795386,343.5747122,1.743665984,BOMBAY,163513,451.7365621,0.808871326,0.980185062,0.838286098,0.754051062,0.003737869,0.00074543,0.568593004,0.991436279,0.819202526,
160687,1513.858,579.7961934,355.7084648,1.629975811,BOMBAY,162673,452.3196245,0.788833688,0.987791459,0.88109011,0.780135554,0.003608233,0.000824432,0.608611483,0.992021995,0.789690029,
161008,1496.088,505.5965214,407.8607156,1.239630349,BOMBAY,163019,452.7711923,0.814059782,0.987664015,0.903947151,0.895518804,0.003140195,0.001245762,0.801953929,0.994126429,0.590971969,
162012,1528.138,588.9439114,353.5895882,1.665614404,BOMBAY,163383,454.1806745,0.852268603,0.991608674,0.871830175,0.771178147,0.003635187,0.000793095,0.594715735,0.990567095,0.799715569,
162019,1575.185,596.6920015,350.2521852,1.703606792,BOMBAY,164165,454.1904862,0.715631625,0.986927786,0.82056441,0.761180785,0.003682852,0.000762632,0.579396188,0.987063281,0.809594246,
163558,1524.86,574.7716573,363.9564508,1.579231955,BOMBAY,164798,456.3425396,0.799528763,0.992475637,0.88393781,0.793954493,0.003514176,0.000861362,0.630363737,0.995490556,0.773972506,
164201,1560.469,570.6124442,368.330017,1.549188005,BOMBAY,166229,457.2386756,0.806868661,0.987799963,0.847374461,0.801312134,0.003475085,0.000883796,0.642101137,0.994735379,0.763760738,
164498,1591.267,616.7934563,345.4119747,1.785674793,BOMBAY,168989,457.652006,0.793909266,0.973424306,0.816364993,0.741985832,0.00374955,0.000701038,0.550542975,0.983090713,0.828484235,
164719,1536.308,572.9178377,369.5414894,1.550347807,BOMBAY,166293,457.9593263,0.818308726,0.990534779,0.876994717,0.799345554,0.003478153,0.000875924,0.638953315,0.99059987,0.764168597,
164983,1530.766,572.7412728,370.1513026,1.547316648,BOMBAY,167334,458.3261719,0.795014504,0.985950255,0.884772153,0.800232485,0.003471517,0.00087814,0.64037203,0.990858303,0.763100254,
